Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
160.0,0.1,0.39899999999999997,0.5009999999999999,0.01,0.010025062656641605,0.01197604790419162,0.0,0.0,0.0,0.23,0.16541353383458648,0.13373253493013973
164.0,0.09909909909909911,0.40140140140140135,0.4994994994994995,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.29292929292929293,0.17955112219451372,0.11222444889779559
168.0,0.09929789368104316,0.4022066198595788,0.4984954864593782,0.0,0.0,0.0,0.0,0.0,0.0,0.2121212121212121,0.23940149625935164,0.13682092555331993
172.0,0.09919839679358716,0.4008016032064128,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121215,0.2425,0.13627254509018036
176.0,0.09890109890109888,0.4005994005994005,0.5004995004995005,0.0,0.0,0.003992015968063872,0.0,0.0,0.0,0.24242424242424246,0.29925187032418954,0.18962075848303392
180.0,0.09949748743718594,0.40100502512562813,0.4994974874371859,0.0,0.010025062656641603,0.0221327967806841,0.0,0.0,0.0,0.1616161616161616,0.2255639097744361,0.2032193158953722
184.0,0.101,0.4,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.13861386138613863,0.275,0.1723446893787575
188.0,0.10210210210210212,0.4004004004004005,0.49749749749749744,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.245,0.06841046277665998
192.0,0.10010010010010008,0.4004004004004003,0.4994994994994995,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.225,0.11222444889779555
196.0,0.0990990990990991,0.40040040040040037,0.5005005005005005,0.0,0.0,0.0,0.0,0.0,0.0,0.1717171717171717,0.2275,0.09400000000000001
200.0,0.09979838709677417,0.4012096774193548,0.4989919354838709,0.010101010101010102,0.005025125628140703,0.03636363636363636,0.0,0.0,0.0,0.24242424242424243,0.2236180904522613,0.20404040404040402
204.0,0.0999000999000999,0.4005994005994006,0.4995004995004995,0.0,0.0,0.012,0.0,0.0,0.0,0.19,0.23940149625935161,0.1
208.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.0,0.0,0.002,0.0,0.0,0.0,0.18811881188118812,0.275,0.22399999999999998
212.0,0.1002004008016032,0.3997995991983968,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.24812030075187969,0.25450901803607223
216.0,0.09880239520958084,0.4031936127744511,0.4980039920159681,0.0,0.0,0.0,0.0,0.0,0.0,0.20202020202020204,0.3663366336633664,0.1783567134268537
220.0,0.10130391173520563,0.39919759277833505,0.4994984954864594,0.0,0.0,0.0,0.0,0.0,0.0,0.21782178217821785,0.27386934673366836,0.19678714859437754
224.0,0.10050251256281406,0.39899497487437185,0.5005025125628141,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.3979848866498741,0.1827309236947791
228.0,0.10110110110110107,0.3993993993993994,0.4994994994994995,0.0,0.0,0.0,0.0,0.0,0.0,0.21782178217821788,0.3583959899749374,0.22645290581162325
232.0,0.09929789368104312,0.40120361083249745,0.4994984954864594,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121215,0.35750000000000004,0.20281124497991967
236.0,0.1002004008016032,0.39979959919839675,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.3032581453634085,0.11222444889779559
240.0,0.10069790628115652,0.4027916251246261,0.4965104685942173,0.0,0.0,0.0,0.0,0.0,0.0,0.22772277227722773,0.2277227722772277,0.07630522088353413
244.0,0.09909909909909907,0.4004004004004003,0.5005005005005005,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.26,0.15999999999999998
248.0,0.10020040080160322,0.4008016032064129,0.4989979959919839,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.3225,0.0843373493975904
252.0,0.1,0.3990000000000001,0.5010000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2656641604010025,0.10778443113772454
256.0,0.0999000999000999,0.39860139860139865,0.5014985014985015,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.28822055137844615,0.15936254980079684
260.0,0.10040160642570282,0.3985943775100401,0.501004016064257,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2216624685138539,0.07014028056112226
264.0,0.1,0.4000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.23749999999999996,0.12800000000000006
268.0,0.10030090270812436,0.4002006018054162,0.4994984954864594,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21303258145363413,0.0783132530120482
272.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.255,0.048
276.0,0.10110110110110111,0.3983983983983985,0.5005005005005005,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.2587939698492462,0.04400000000000001
280.0,0.101,0.4,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.265,0.04609218436873747
284.0,0.10069790628115656,0.4007976071784647,0.4985044865403789,0.0,0.0,0.0,0.0,0.0,0.0,0.21782178217821782,0.28109452736318413,0.034
288.0,0.10110110110110111,0.40140140140140146,0.49749749749749755,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.21446384039900254,0.03420523138832998
292.0,0.101,0.4010000000000001,0.49800000000000005,0.009900990099009901,0.024937655860349125,0.0,0.0,0.0,0.0,0.19801980198019803,0.2618453865336658,0.03815261044176707
296.0,0.09890109890109888,0.4015984015984016,0.4995004995004994,0.08080808080808081,0.0373134328358209,0.004,0.0,0.0,0.0,0.26262626262626265,0.29601990049751237,0.024
