Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
1800.0,0.1002004008016032,0.4008016032064128,0.49899799599198397,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.3775,0.3092369477911646
1802.0,0.09970089730807576,0.4007976071784645,0.4995014955134596,0.0,0.0024875621890547268,0.0,0.0,0.0,0.0,0.27,0.4029850746268657,0.3173652694610778
1805.0,0.10028076213449862,0.40011984207697554,0.49959939578852597,0.0,0.0004975124378109454,0.0,0.0,0.0,0.0,0.27742574257425745,0.4007120890428276,0.3161008154250551
1807.0,0.1001002607103866,0.3999996417967762,0.49990009749283726,0.0,0.0015000187034751057,0.0,0.0,0.0,0.0,0.28403180318031807,0.40541259029596044,0.32198889680870596
1810.0,0.100319761887494,0.4000796413191671,0.49960059679333896,0.0,0.0010025062656641604,0.0,0.0,0.0,0.0,0.28547734773477346,0.39844741616660717,0.3310609330968511
1812.0,0.10029978186751398,0.4003995214390473,0.49930069669343885,0.0,0.0010025062656641604,0.0,0.0,0.0,0.0,0.28147734773477345,0.38906985755686585,0.3403870808014419
1815.0,0.10034026282943784,0.4005598420803298,0.49909989509023245,0.0019801980198019802,0.00200250626566416,0.0,0.0,0.0,0.0,0.28345754575457544,0.40206985755686586,0.3523183880840151
1817.0,0.1004195804966952,0.40047992200040977,0.49910049750289515,0.0039603960396039604,0.00200250626566416,0.0,0.0,0.0,0.0,0.2947644764476448,0.41715528469254426,0.3699417281242565
1820.0,0.1005800217805066,0.4003196815192064,0.49910029670028716,0.0039603960396039604,0.0015012531328320803,0.0,0.0,0.0,0.0,0.2921584158415842,0.4311903724118425,0.3854062571823728
1822.0,0.10040036112180402,0.4000002404812024,0.49959939839699363,0.0039603960396039604,0.0025012531328320806,0.0,0.010000000000000002,0.007000000000000001,0.0011976047904191619,0.30271287128712876,0.4535585316158226,0.39988711510580455
1825.0,0.1005800217805066,0.3999202805210029,0.49949969769849056,0.005940594059405941,0.0025012531328320806,0.0,0.010000000000000002,0.007000000000000001,0.0011976047904191619,0.3160792079207921,0.4740074094213089,0.41308711510580454
1827.0,0.10039972136020762,0.3995994784353874,0.5000008002044051,0.0059603960396039605,0.002506278258460221,0.0,0.010000000000000002,0.007000000000000001,0.0011976047904191619,0.3166732673267327,0.47699484660723857,0.4215966895867584
