Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
1800.0,0.1002004008016032,0.4008016032064128,0.49899799599198397,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.3775,0.3092369477911646
1802.0,0.09970089730807576,0.4007976071784645,0.4995014955134596,0.0,0.0024875621890547268,0.0,0.0,0.0,0.0,0.27,0.4029850746268657,0.3173652694610778
1805.0,0.1,0.399,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.40100250626566414,0.3153692614770459
1807.0,0.101,0.4,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.2871287128712871,0.4075000000000001,0.3246492985971944
1810.0,0.10050251256281406,0.4,0.4994974874371859,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.414572864321608,0.31388329979879276
1812.0,0.09929789368104312,0.4002006018054162,0.5005015045135406,0.0,0.005012531328320802,0.0,0.0,0.0,0.0,0.30303030303030304,0.40100250626566414,0.3386773547094188
1815.0,0.10079840319361277,0.40119760479041916,0.4980039920159681,0.0,0.0,0.0,0.0,0.0,0.0,0.27722772277227725,0.36815920398009955,0.3627254509018036
1817.0,0.0999000999000999,0.4005994005994006,0.4995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35411471321695764,0.362
1820.0,0.10120240480961923,0.4008016032064128,0.4979959919839679,0.009900990099009901,0.005,0.0,0.0,0.0,0.0,0.29702970297029707,0.4725,0.3843058350100604
1822.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.34653465346534656,0.49,0.40199999999999997
1825.0,0.10010010010010009,0.3993993993993994,0.5005005005005005,0.0,0.0025062656641604013,0.0,0.0,0.0,0.0,0.29000000000000004,0.47117794486215536,0.41600000000000004
1827.0,0.0999000999000999,0.3996003996003996,0.5004995004995005,0.0,0.005,0.0,0.05,0.035,0.005988023952095809,0.33,0.48000000000000004,0.435129740518962
1830.0,0.10079840319361277,0.40019960079840317,0.49900199600798406,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.31683168316831684,0.4563591022443891,0.42799999999999994
1832.0,0.10030090270812439,0.3991975927783351,0.5005015045135406,0.01,0.005025125628140703,0.0,0.0,0.0,0.0,0.3,0.4874371859296482,0.4268537074148296
