x,y,velocity,point_count,deviation
99612.50368,-538844.5133,1226.035863,33,208.8368894
99276.90828,-538795.3305,1199.742351,70,538.3599283
99643.54481,-538727.9638,1223.991495,32,167.0313012
99678.97356,-538677.2547,1234.508468,31,127.012534
99942.95917,-538626.3985,1253.265453,68,140.5728067
99665.35725,-538577.4633,1300.926316,39,131.2357911
100116.6172,-538524.9447,1287.704012,50,322.9602368
99786.11996,-538474.093,1285.953543,33,1.346979723
98274.91085,-538412.1881,1151.766861,48,1500.124306
99770.55369,-538375.9454,1341.030368,38,7.67522083
99936.70413,-538321.9326,1349.309465,33,162.8259743
98402.61714,-538277.0633,1130.98501,62,1360.337947
99756.49126,-538217.3361,1341.023997,44,6.837583271
99877.50529,-538176.5967,1270.595838,62,117.4813372
99656.46263,-538119.2428,1270.106768,39,97.22815345
99997.59258,-538068.8435,1258.102789,45,247.1214138
99254.4352,-538015.9138,1282.335093,54,487.8263736
99750.45191,-537965.3992,1238.250778,38,10.74081543
99656.88404,-537913.4021,1298.474964,38,77.55439765
99730.49974,-537855.731,1285.219126,30,1.507836898
99693.36393,-537809.8009,1326.275494,33,31.54257576
99667.46782,-537758.2329,1328.51109,36,52.50082116
99342.48624,-537720.165,1248.492433,57,372.496595
99644.8635,-537660.0568,1340.687646,33,65.82273804
99644.70845,-537608.5242,1336.791765,36,61.16274751
100225.2432,-537564.8688,1313.718318,65,520.9166797
99702.30028,-537507.5669,1243.494049,36,5.631545077
99659.90016,-537446.092,1255.279187,70,30.84290714
99464.78295,-537409.2978,1243.145304,87,221.6571042
99642.10296,-537357.4205,1178.785692,46,40.26716517
100258.8566,-537293.6585,1047.154847,81,579.7527287
100203.108,-537256.5038,1090.122308,45,527.7239015
99681.44426,-537202.3461,1228.695606,34,13.41308623
99645.04203,-537149.948,1231.592481,30,17.93252615
99734.89835,-537101.3785,1301.193339,33,76.07878354
99098.68004,-537044.7499,1326.957139,75,552.0544052
99438.07917,-537004.4989,1324.627014,50,210.3781172
99813.99601,-536946.1193,1282.287827,36,169.3530504
100191.0003,-536889.4984,1102.163387,58,549.9992326
100153.1864,-536848.2969,1143.865078,44,516.2053313
100166.3361,-536795.888,1124.761323,46,534.2000893
99670.40739,-536748.3325,1326.899492,30,44.90397938
99698.95285,-536694.6264,1244.463786,32,78.33807953
99714.98778,-536642.3543,1295.903088,35,99.19289714
99755.06174,-536591.6881,1316.319069,21,143.8328326
100219.7064,-536550.2017,1163.859459,58,610.3185421
99734.22802,-536492.5742,1325.351091,32,132.3591248
99898.9767,-536435.9871,1241.637015,71,301.6789579
100048.8149,-536396.2996,1210.720265,110,454.5720108
99669.40367,-536334.1124,1318.319845,32,82.64295418
99530.16559,-536283.8924,1310.66749,35,51.29108788
99620.05291,-536237.9015,1327.027948,29,42.50694913
99716.17978,-536188.4984,1288.001892,35,142.8335043
99802.783,-536135.7045,1305.898803,26,233.9960398
99457.34774,-536083.5157,1219.434617,30,105.0465244
99685.84599,-536029.7042,1233.442035,32,127.4904481
99424.4633,-535975.4536,1187.008177,31,127.6764497
99410.98433,-535928.3423,1228.887714,30,136.6888251
100175.5289,-535872.7396,925.5167839,73,629.7053918
99624.97682,-535823.4744,1109.287627,34,86.17543902
99313.6287,-535767.1265,1266.952774,28,218.5380302
99009.85973,-535717.1854,1472.056798,26,516.3025116
99468.10959,-535662.2181,1209.810306,24,54.92542693
99581.53258,-535607.2953,1092.46525,35,63.14759206
99334.06504,-535548.2741,1206.288023,28,177.7199218
99130.65214,-535509.7272,1361.738448,25,376.6337495
100076.5921,-535448.2725,1045.02392,40,570.9080536
100336.665,-535405.6423,1105.060544,48,833.8281629
99566.30362,-535360.6195,1134.27637,45,71.05633492
100020.0158,-535294.5766,1068.939456,45,528.9565082
99386.35573,-535238.9593,1206.848769,64,96.72299487
99441.80561,-535188.7261,1165.825633,42,36.82958511
99535.70877,-535149.2534,1171.483464,46,60.36833771
99999.03521,-535098.7013,1011.890332,95,526.3906195
99028.75362,-535041.3443,1392.046066,33,434.2717992
99406.82487,-534988.9731,1182.742001,47,52.96568645
99804.01629,-534938.1265,1120.570881,45,347.2475587
99371.09397,-534891.5737,1196.359371,34,79.42422856
99311.83009,-534840.7461,1215.284507,28,133.672559
99314.91984,-534787.7716,1226.476468,19,125.6404965
99330.81592,-534728.0664,1253.618442,28,104.2291568
98868.50631,-534675.2461,1363.990287,23,559.5708118
99231.73719,-534622.6463,1207.675827,16,193.0124045
99034.60418,-534566.5076,1340.011159,20,384.0299961
99259.66754,-534522.5756,1295.223325,17,155.845441
99174.85072,-534469.5946,1330.657398,21,235.3325833
99323.75738,-534415.6598,1258.934919,19,82.03426872
99321.21219,-534361.7217,1368.846469,16,79.52313681
100538.9262,-534313.2053,1295.852319,44,1137.390897
99408.88291,-534256.3167,1457.849031,14,17.62732222
98784.09294,-534203.4894,1530.764062,15,599.4853492
99363.98857,-534150.0048,1434.84371,12,17.13326816
99132.82473,-534093.9987,1460.820131,22,242.0404607
99137.38456,-534047.9138,1473.278327,21,233.1909721
99179.19636,-533992.0838,1444.446661,16,186.3408084
99745.26474,-533942.2562,1463.063928,20,381.9088842
99050.87391,-533885.8041,1290.376383,26,304.1577005
100412.1554,-533835.3951,1531.145422,51,1055.871246
99991.72543,-533765.9122,1500.169533,54,643.7841904
100282.6971,-533741.6048,1464.146798,45,935.754282
99487.07909,-533682.152,1358.675283,23,149.1869544
99428.66174,-533622.9796,1391.471499,28,96.56466056
99473.2098,-533573.3146,1405.542133,22,145.558271
99204.59418,-533526.005,1326.235369,18,117.4554241
99158.68219,-533466.7336,1320.783326,18,157.620846
98601.41525,-533411.8073,1373.066353,45,707.3065687
98731.70649,-533366.7204,1297.564341,30,573.3692748
99081.80918,-533309.3514,1255.093767,26,219.4350901
99323.64913,-533253.3143,1102.120438,50,26.59936667
99448.235,-533206.5438,1108.33795,22,155.0013761
99528.03823,-533152.6848,1135.967934,19,239.4925637
99415.94028,-533087.4143,1123.101117,48,133.9932086
99271.79507,-533050.0918,1170.028568,10,6.030356507
99564.17371,-533001.1546,1138.325027,23,289.6447103
98680.65499,-532946.439,1146.956257,34,584.882787
99217.66543,-532896.3405,1093.808208,14,45.54058671
99164.87844,-532842.7314,1124.909023,12,93.0822325
98567.31722,-532783.8774,1208.041782,57,682.5176941
99184.94286,-532736.0066,1040.731358,19,63.12651838
98805.02088,-532685.5723,1109.113389,21,436.660375
99614.51396,-532635.0709,1122.370848,18,374.0087879
99649.61408,-532572.3133,1073.260753,25,414.8244566
100111.6647,-532534.5327,1334.10381,50,878.3833327
98941.55293,-532480.9086,1183.216975,66,281.5824575
99475.28019,-532433.7427,1250.135265,33,254.2175942
99440.09485,-532375.5646,1246.536662,20,224.6281828
99035.65951,-532334.7218,1130.262758,20,174.2136401
98946.27746,-532274.5699,1316.489875,28,257.5773335
99506.65272,-532228.8077,1245.769785,11,304.6222295
98919.32609,-532154.4831,1332.389545,24,273.177499
98858.6655,-532101.1464,1323.422812,39,328.583056
99150.02947,-532051.4101,1416.413113,18,33.84610558
99062.0357,-531999.7005,1389.653702,19,116.6165987
98852.47182,-531949.5029,1165.425298,39,320.5650086
98877.3603,-531898.8667,1212.173029,19,291.0494291
99334.47572,-531841.3803,1298.508469,20,169.4416242
98153.45898,-531794.9276,1275.925629,8,1002.052504
98950.85344,-531743.2034,1167.465973,26,203.3182596
98995.33579,-531685.6461,1166.517379,18,153.6447339
99435.85872,-531639.5476,1125.778137,12,289.2601761
99206.42486,-531585.958,1038.588603,17,65.84472877
99156.10453,-531530.9245,1034.730613,13,20.90892219
98700.28393,-531473.3215,1326.711865,13,427.5424108
99468.73696,-531422.8622,1251.220299,11,342.262503
99533.72682,-531362.2532,1536.554292,18,412.6365856
99980.46372,-531311.1721,1571.825823,31,862.1932474
98325.58685,-531254.6453,1298.594805,35,780.140351
98336.54609,-531216.2245,1320.527595,48,765.6357113
98958.98835,-531155.3477,1083.961111,23,140.2285243
98938.15207,-531097.0892,1168.888481,16,155.5239242
