feature,mean_abs_shap,rank
clutter_far_degree,33.498302529496954,1
obstacle_far_density,30.306928233368083,2
clutter_near_degree,22.424231545566236,3
obstacle_near_density,13.062177135615455,4
near_ratio,12.390022146099572,5
far_ratio,5.33662293827912,6
clutter_middle_degree,3.8959730865490996,7
obstacle_middle_density,3.624045277835834,8
middle_ratio,2.618620086350297,9
visibility_middle_ratio,0.5260407528938711,10
visibility_near_ratio,0.0783302965076696,11
visibility_far_ratio,0.0,12
