feature,mean_abs_shap,rank
painting.middle,14.044128105641555,1
floor.near,11.434117360414662,2
person.far,10.456251022099043,3
person.middle,8.566601138250537,4
light.near,8.524433047329875,5
ceiling.near,7.237327487853746,6
light.middle,6.461688632456256,7
floor.far,6.168509150462362,8
column.near,5.3625979455130395,9
light.far,4.742133537003398,10
column.middle,3.1762786030334436,11
fence.far,2.6415226104538685,12
