Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
1300.0,0.10079840319361277,0.3992015968063872,0.5,0.0,0.0,0.0,0.009900990099009901,0.0075,0.009980039920159682,0.4158415841584158,0.5025,0.2794411177644711
1302.0,0.1002004008016032,0.39979959919839675,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.4586466165413534,0.2785571142284569
1305.0,0.0999388169236415,0.40016108317625865,0.49990009990009987,0.0,0.0,0.0,0.0019801980198019802,0.0015,0.0032008272611403705,0.4208450845084509,0.4574234807717549,0.2780430198925615
1307.0,0.09961881564363637,0.40048108445626374,0.49990009990009987,0.0,0.0,0.0004008016032064128,0.0,0.0,0.0012048192771084338,0.4225252525252525,0.43892348077175486,0.2750606079629138
1310.0,0.09961881564363637,0.40048108445626374,0.49990009990009987,0.0,0.0,0.0004008016032064128,0.0,0.0,0.0012048192771084338,0.4245252525252525,0.41135455846599045,0.2734574015500882
1312.0,0.09997977853327106,0.4001201215666291,0.49990009990009987,0.0,0.0,0.0004008016032064128,0.0,0.0,0.0,0.42882568256825687,0.407064939947332,0.26933832001352104
1315.0,0.09989925604068826,0.40000024144674895,0.5001005025125629,0.0,0.0,0.0004008016032064128,0.008080808080808083,0.003015075376884422,0.0032128514056224892,0.43775497549754977,0.40726920315865045,0.26273430394926406
1317.0,0.10003975798841915,0.40036023999951864,0.49960000201206234,0.0,0.0,0.0004008016032064128,0.008080808080808083,0.005005125128128203,0.0036152658925440186,0.44090649064906495,0.41513962548311834,0.25560235563285955
1320.0,0.10024015879002235,0.40036023999951864,0.4993996012104592,0.0,0.0,0.0,0.03408080808080809,0.017005125128128205,0.018474703643548033,0.4580580058005801,0.43263962548311835,0.262535901439332
1322.0,0.10028039991484226,0.40052080208755003,0.4991987979976078,0.0,0.0,0.0,0.04608080808080808,0.022017656456449007,0.022901262999684854,0.4600580058005801,0.4682285979141961,0.2611439827931865
1325.0,0.10007999911323906,0.40032040128594687,0.4995995996008142,0.0,0.0,0.0,0.08808080808080809,0.05627458340859007,0.043260544436810607,0.4849292929292929,0.5022045228790708,0.2769072458462387
1327.0,0.10024068216742674,0.4003605216470301,0.4993987961855432,0.0,0.0,0.0,0.11400000000000002,0.07431213961065301,0.051694279376569646,0.498,0.5185103628558972,0.2873490129145118
1330.0,0.10042066214740672,0.39968004116654965,0.4998992966860437,0.0,0.0,0.0,0.16152475247524756,0.108412315423319,0.07089186488964812,0.5387128712871287,0.5627702663459657,0.3034592744839283
