x,y,velocity,point_count,deviation
99657.48245,-542587.1819,1215.730987,31,14.89615107
99856.93591,-542528.7774,1201.424071,30,212.5205794
99973.31225,-542482.0092,1221.805371,47,327.4672156
99701.38226,-542423.7366,1322.500648,30,53.93985558
99558.15543,-542374.8088,1304.891878,14,90.66906491
99749.44303,-542322.6332,1363.333748,12,98.99826666
99597.98837,-542267.2913,1347.427038,15,54.02729133
100413.3387,-542220.576,1203.869752,28,759.5986454
100090.4415,-542174.8697,1147.625974,13,435.4948104
99290.27299,-542111.4367,1423.056952,10,366.1957654
99322.72265,-542045.6999,1443.189593,8,335.69688
99590.24707,-542010.9941,1269.891382,6,69.31509833
99528.052,-541947.5221,1276.487802,6,133.3499409
99210.63649,-541891.3685,1618.459547,14,452.282666
99211.20689,-541834.5814,1717.796823,8,453.3849205
99414.78363,-541793.5444,1286.330473,11,251.1073415
99380.41336,-541725.6408,1367.491058,7,287.4620087
99522.91002,-541668.7222,1344.916805,6,146.706658
99946.07197,-541609.2741,1171.70719,10,274.523244
