feature,mean_abs_shap,rank
ceiling.middle,42.69031360887412,1
lamp.far,32.753510140724885,2
ceiling.far,20.17466644173542,3
person.middle,18.10839500954033,4
ceiling.near,12.859797817704896,5
light.middle,12.279901350255248,6
lamp.near,10.934407171487257,7
wall.near,10.605124908215483,8
wall.far,5.584411540927043,9
lamp.middle,5.312688818003202,10
signboard.far,4.375664582601581,11
floor.near,4.3115933684894685,12
