feature,mean_abs_shap,rank
person.far,18.13101222209395,1
ceiling.near,15.778826704712436,2
light.middle,12.704187650978447,3
lamp.near,12.62710946035482,4
person.middle,11.469767979034565,5
ceiling.far,11.147702770889731,6
signboard.far,11.108417311836883,7
floor.near,8.535635269765692,8
wall.far,7.3867998717697585,9
lamp.middle,7.0884637534769555,10
floor.far,7.040457280314417,11
ceiling.middle,4.82845778776051,12
