fold,train_n,test_n,r2,mae,rmse,selected_features
1,120,30,-0.008627465897306008,120.61482645267294,151.8589990967656,near_ratio|middle_ratio|far_ratio|obstacle_near_density|obstacle_middle_density|obstacle_far_density|visibility_near_ratio|visibility_middle_ratio|visibility_far_ratio|clutter_near_degree|clutter_middle_degree|clutter_far_degree
2,120,30,0.17708085679285768,120.22357330976239,151.86332026654276,near_ratio|middle_ratio|far_ratio|obstacle_near_density|obstacle_middle_density|obstacle_far_density|visibility_near_ratio|visibility_middle_ratio|visibility_far_ratio|clutter_near_degree|clutter_middle_degree|clutter_far_degree
3,120,30,0.16558728838160808,115.83358501562866,159.15236005069818,near_ratio|middle_ratio|far_ratio|obstacle_near_density|obstacle_middle_density|obstacle_far_density|visibility_near_ratio|visibility_middle_ratio|visibility_far_ratio|clutter_near_degree|clutter_middle_degree|clutter_far_degree
4,120,30,0.1455740161953294,103.47999778394546,137.30001861380404,near_ratio|middle_ratio|far_ratio|obstacle_near_density|obstacle_middle_density|obstacle_far_density|visibility_near_ratio|visibility_middle_ratio|visibility_far_ratio|clutter_near_degree|clutter_middle_degree|clutter_far_degree
5,120,30,-0.030678423672971578,115.53231283440593,143.40250993499004,near_ratio|middle_ratio|far_ratio|obstacle_near_density|obstacle_middle_density|obstacle_far_density|visibility_near_ratio|visibility_middle_ratio|visibility_far_ratio|clutter_near_degree|clutter_middle_degree|clutter_far_degree
