x,y,velocity,point_count,deviation
147293.9873,-924717.2879,738.517352,16,1036.145214
147336.9989,-925329.1743,605.765536,48,1647.597336
147396.3834,-924160.1102,892.751862,13,500.4905099
147447.9818,-923412.4737,907.7722198,9,231.0715254
147487.1384,-923364.3096,898.6510301,5,272.852074
147554.4725,-924469.5262,837.9059062,16,830.0353202
147596.822,-925005.5603,1107.317501,19,1366.386327
147648.3848,-924790.528,1029.255502,9,1161.45814
147701.9266,-923349.6331,890.8595635,4,255.3079181
147753.0332,-923909.4722,893.8115789,8,305.8893187
147814.7141,-923557.8168,887.2514547,9,32.63678598
147871.7951,-923311.9009,872.5710946,14,267.2642651
147923.1166,-923319.1675,867.1158415,11,252.419426
147990.4038,-923789.5262,884.9173237,9,222.713712
148040.8189,-923324.9031,1010.96464,11,229.1821505
148098.7696,-923589.8622,993.620151,13,41.47038557
148153.7886,-923636.9248,1029.887934,9,96.20739649
148198.1023,-924111.2817,990.7760162,7,571.8644099
148260.5421,-923317.0356,1012.418154,12,204.1672233
148306.7917,-923172.0817,1066.711608,7,340.5959579
148353.8419,-922965.9492,1076.260465,6,537.3964011
148413.1352,-923597.8103,1005.457006,7,96.23959004
148473.3965,-923061.8361,1082.874027,7,424.7400373
148532.6232,-923891.1161,1011.345899,13,404.0925379
148591.7884,-923622.7649,1035.131076,12,147.5766918
148638.5881,-923637.7514,1051.80488,8,169.3799725
148709.7466,-923511.6949,1092.025378,6,55.36086085
148765.2002,-923031.7893,1069.075974,8,410.8996109
148816.0131,-923338.909,1107.655912,8,99.63589534
148873.3866,-923406.0788,1169.01149,11,24.65720397
148927.578,-923526.6661,1179.694645,12,102.6699365
148988.2543,-923771.6948,1178.293622,13,354.0106674
149045.1938,-923509.1498,1216.357485,10,102.90707
149111.5112,-923559.6968,1250.761632,7,162.784606
149161.9163,-924121.292,1444.136215,3,725.6110359
149225.4368,-923156.8265,1171.388896,3,218.572649
149304.624,-923120.0717,1171.830778,6,243.0976573
149377.4543,-923598.4941,1184.592861,4,240.836873
149427.3346,-922737.1495,1163.512522,7,603.415848
149490.8458,-923110.9054,1191.368317,4,224.368871
149541.6623,-923692.1695,1221.486721,5,357.9710891
149607.9609,-923575.4575,1198.419787,8,252.4620168
149674.409,-923461.1515,1191.909238,18,149.3526787
149719.9945,-923620.4175,1200.311041,5,313.6389831
149767.433,-923629.1519,1182.552523,10,329.3566218
149827.5794,-923546.9033,1220.544699,6,257.0055825
149880.4451,-923576.2607,1228.938251,9,293.9239596
149922.9834,-923517.7292,1228.746041,9,242.3967984
149979.0616,-923693.4451,1172.188741,12,424.5140011
150042.2354,-923662.5094,1187.653847,12,403.353069
150102.6043,-923549.172,1207.738687,18,300.29511
150140.6458,-924012.7852,1199.823298,13,764.3935732
150204.5816,-923245.3704,1212.551395,17,15.12357377
150262.7355,-924272.1462,957.0570624,13,1039.071295
150320.8916,-923241.9983,1200.296019,14,29.14089426
150381.2842,-922225.7702,1115.956373,44,966.6918525
150416.1734,-922152.8256,901.097122,20,1033.612375
150484.5437,-923057.1845,1112.165591,11,129.1796748
150539.9028,-922332.7893,964.2371622,8,837.1975626
150582.1323,-923740.3374,1152.362678,13,560.8882205
150647.7092,-922874.4272,962.9003347,9,285.5361981
150702.8687,-922661.2368,948.1307947,5,488.1064211
150758.296,-922751.6957,921.0605817,10,390.388336
150826.5043,-922702.9062,891.266835,4,428.4512812
150894.2442,-922973.0204,895.8327731,6,151.2554444
150933.339,-922807.9294,863.304911,8,308.659449
150989.1017,-922846.7411,859.7791041,8,261.96004
151059.0121,-924644.4249,660.4660527,20,1526.023494
151093.3691,-924506.9637,682.1028733,20,1395.229836
151147.1615,-923439.9971,912.3011526,2,348.2424147
151227.611,-922660.0318,894.5447036,13,410.981299
151276.3513,-923052.3798,892.2192477,5,15.78048338
151333.5164,-923223.376,875.681769,8,161.8602046
151389.401,-923646.9341,1051.06331,17,589.01495
151438.4889,-922494.0319,792.5729274,34,543.6483741
151524.6577,-922692.1169,802.2150485,6,334.9210872
151598.7319,-921882.4168,506.6169829,4,1124.49676
151691.4559,-922586.9779,720.2167701,10,413.9888095
151765.9363,-922386.5007,456.7628471,9,601.1038454
151814.7968,-921515.0206,505.3381761,16,1455.530781
151858.9007,-922254.2884,456.7628471,6,717.9603662
151939.6635,-921679.5002,454.6474587,32,1274.257093
151970.317,-922127.628,435.2898534,10,826.5738785
152043.9265,-923004.5466,740.83744,4,51.51885988
152097.8184,-922986.943,729.542581,3,42.15578422
152149.8661,-923195.7016,757.3903531,2,256.3362199
152214.8374,-923637.6169,1149.34353,1,702.9977054
152290.8096,-923004.5062,729.9695306,2,88.32143896
152332.475,-923730.7448,1302.310407,1,812.6396406
152383.8431,-923716.2212,1425.718992,1,805.945783
152383.8431,-923716.2212,1425.718992,1,805.945783
152383.8431,-923716.2212,1425.718992,1,805.945783
152383.8431,-923716.2212,1425.718992,1,805.945783
