feature,mean_abs_shap,rank
wall.middle,92.39895429147656,1
person.near,34.13755962135855,2
column.middle,30.824313711674847,3
wall.near,27.56803597736778,4
person.far,25.784425475622008,5
signboard.far,19.35560323201043,6
light.middle,15.25520961917024,7
ceiling.near,15.126780205404305,8
signboard.middle,9.254544584928441,9
wall.far,8.73583755265483,10
floor.near,7.2197577769745065,11
ceiling.far,6.432497454324996,12
