feature,mean_abs_shap,rank
light.middle,27.888967924817553,1
floor.near,24.770334052926547,2
ceiling.far,17.88109168458518,3
floor.far,11.101921056224151,4
wall.near,9.443096598018853,5
signboard.middle,7.712450239531797,6
fence.middle,6.2788932122427115,7
ceiling.middle,5.260537664893679,8
person.far,5.1115328609654815,9
person.middle,5.075343006671343,10
fence.far,4.526344796358417,11
signboard.near,0.8740132189775592,12
