feature,mean_abs_shap,rank
clutter_near_degree,83.88546013796449,1
clutter_middle_degree,50.98950936351871,2
obstacle_middle_density,45.276168865725076,3
clutter_far_degree,19.587499664527606,4
obstacle_far_density,17.57368912755799,5
far_ratio,16.3506209501673,6
obstacle_near_density,9.893274706560893,7
near_ratio,9.553642814137572,8
middle_ratio,7.692865009493609,9
visibility_near_ratio,0.0,10
visibility_middle_ratio,0.0,11
visibility_far_ratio,0.0,12
