feature,mean_abs_shap,rank
stairs.middle,18.602063602754395,1
wall.far,17.97989468537702,2
light.far,15.475082631585698,3
wall.near,11.84674913001032,4
floor.near,9.741943641393771,5
column.near,7.201586513106948,6
ceiling.far,6.674553965492888,7
light.near,6.5801863794535995,8
ceiling.middle,5.35107586044605,9
person.middle,5.263926495934966,10
wall.middle,5.232822975664328,11
floor.middle,5.129123448669914,12
