x,y,velocity,point_count,deviation
108651.092,-864464.7302,1087.69996,35,126.7932481
109159.4089,-864415.5226,1096.566299,15,374.3430079
109044.4622,-864360.1674,987.35220974,26,516.02553562
109992.6061,-864305.571,956.7691145000001,50,612.8070199
109433.643,-864253.0342,894.8878977000002,17,716.7567674
109418.0864,-864198.2696,874.6693475200002,29,759.0153700200001
109707.5511,-864149.8132,879.2169656400001,28,703.11635888
109282.6048,-864095.2595,842.0322789600001,22,738.2611583600001
109737.2593,-864044.4729,828.4641804,33,685.9013128600001
109635.4059,-863994.7132,807.8488899,24,566.65695522
109180.5729,-863936.6086,768.2204546,20,480.987303172
108535.9465,-863883.1617,765.22942198,34,320.147624572
108802.5484,-863831.908,759.18868298,29,303.23865679200003
108735.452,-863780.9846,730.4595117,34,396.018881052
108124.6881,-863723.581,741.77230078,106,465.866630012
108037.8224,-863685.8274,738.5066297600001,161,476.748714282
108209.2097,-863635.5393,737.0017535400001,102,504.5436023220001
108957.3825,-863577.7669,739.4346203800001,32,410.945358262
108620.8745,-863524.1667,753.6979815199999,61,314.84400938199997
108618.6098,-863480.594,768.2297329200001,104,215.455377482
109213.5625,-863427.496,764.1370535,79,269.62605334
108734.2494,-863371.7612,772.08385832,65,250.1097716
108525.8174,-863318.6252,774.54939262,85,272.65329462000005
108743.6968,-863270.2054,767.12396378,62,282.11477098
108530.4744,-863223.1611,752.6746808800001,54,271.31805721800004
108523.0656,-863173.5133,762.3274134000001,41,236.60409471800006
109005.965,-863123.7039,761.8246413400001,50,260.89418947800004
109104.8103,-863068.5763,762.9821377200001,34,192.9751152
109193.0232,-863017.8744,763.43693508,47,141.06731432
108952.7803,-862964.7905,774.20920434,57,147.17563864200002
108809.2267,-862913.3053,778.2392638599999,26,228.43731318200003
109062.4224,-862859.6079,790.87155082,28,258.248692382
108341.6113,-862809.8884,795.95817382,47,306.72994576
108521.3196,-862763.7496,797.88500948,36,329.12350616000003
108678.0564,-862711.4139,803.9615546599999,25,385.98443918000004
108721.2762,-862661.6975,815.3769067200001,22,361.2741386
108546.9787,-862604.823,822.5667547,27,400.94754146
108490.8587,-862552.5387,818.0077126200001,30,397.87506046000004
