x,y,velocity,point_count,deviation
108651.092,-864464.7302,1087.69996,35,126.7932481
109159.4089,-864415.5226,1096.566299,15,374.3430079
109044.4622,-864360.1674,1067.764313,26,254.5640947
109992.6061,-864305.571,744.393463,50,1192.925135
109433.643,-864253.0342,940.3370137,17,631.5021924
109418.0864,-864198.2696,934.7844838,29,610.7006695
109707.5511,-864149.8132,787.160215,28,894.0917454
109282.6048,-864095.2595,966.6715621,22,465.8571078
109737.2593,-864044.4729,767.1315536,33,913.4300793
109635.4059,-863994.7132,754.4135803,24,807.2261898
109180.5729,-863936.6086,866.943991,20,348.901442
108535.9465,-863883.1617,684.0837625,34,297.8699572
108802.5484,-863831.908,768.5293856,29,37.50884756
108735.452,-863780.9846,752.1763905,34,109.2316863
108124.6881,-863723.581,724.2098853,106,722.6813509
108037.8224,-863685.8274,723.2981346,161,812.8025633
108209.2097,-863635.5393,740.6477079,102,647.108702
108957.3825,-863577.7669,752.2010305,32,91.91926891
108620.8745,-863524.1667,744.6520094,61,248.2061265
108618.6098,-863480.594,736.3742195,104,254.6901306
109213.5625,-863427.496,794.6149403,79,332.2958189
108734.2494,-863371.7612,813.3064649,65,150.1655425
108525.8174,-863318.6252,731.7376334,85,362.7726482
108743.6968,-863270.2054,784.3860335,62,150.6247178
108530.4744,-863223.1611,748.701891,54,367.4077457
108523.0656,-863173.5133,757.4877961,41,379.6032007
109005.965,-863123.7039,741.0600504,50,96.18197369
109104.8103,-863068.5763,780.001296,34,189.2028357
109193.0232,-863017.8744,781.8721732,47,272.0751916
108952.7803,-862964.7905,754.4893729,57,27.81237431
108809.2267,-862913.3053,759.7617829,26,120.0641963
109062.4224,-862859.6079,794.9213967,28,126.7235953
108341.6113,-862809.8884,800.1515936,47,595.5112084
108521.3196,-862763.7496,845.033608,36,421.1320876
108678.0564,-862711.4139,779.9224879,25,270.2186412
108721.2762,-862661.6975,769.3959612,22,232.0319983
108546.9787,-862604.823,825.3041226,27,411.0282604
108490.8587,-862552.5387,857.2283539,30,471.9597055
108347.0024,-862507.6069,880.9828479,34,619.4991019
108718.4712,-862455.3948,757.1272775,22,254.8562362
108592.1862,-862398.8838,750.5733611,23,386.0319781
