x,y,velocity,point_count,deviation
109219.6342,-871228.2182,781.152957,9,275.4047925
109114.3292,-871171.7803,794.9341353,7,165.2933711
108824.3674,-871123.7704,1016.359253,5,127.8867208
109327.5495,-871074.6897,813.0621308,8,368.518409
108779.3509,-871017.133,1200.613313,6,182.6602826
109013.7518,-870964.9403,1184.217549,7,45.85008352
109268.1848,-870897.1826,1122.72409,10,292.8443473
109055.1786,-870840.0969,1173.7223,9,75.44037423
109195.9377,-870795.6399,1116.680571,16,211.4361211
108632.5835,-870748.3065,1321.257444,12,353.8792425
108736.377,-870678.7968,1249.884255,10,257.0269406
109025.0611,-870609.4377,1207.297376,11,23.92597902
109364.0649,-870564.8298,1188.722486,12,357.2834096
108664.5322,-870518.1479,1319.821423,14,343.553155
108664.5322,-870518.1479,1319.821423,14,343.553155
