Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
600.0,0.101,0.4,0.49899999999999994,0.43564356435643564,0.37749999999999995,0.028056112224448905,0.0,0.0,0.0,0.45544554455445546,0.4225,0.030060120240480964
604.0,0.09919839679358716,0.4008016032064128,0.5,0.020202020202020204,0.1375,0.008016032064128256,0.0,0.0,0.0,0.4646464646464647,0.31,0.008016032064128256
608.0,0.10010010010010008,0.39939939939939934,0.5005005005005005,0.03,0.08521303258145363,0.019999999999999993,0.0,0.0,0.0,0.1,0.23308270676691728,0.07599999999999997
612.0,0.099,0.4,0.5009999999999999,0.2828282828282828,0.3725,0.10978043912175652,0.0,0.0,0.0,0.3232323232323232,0.46,0.13173652694610785
616.0,0.1002004008016032,0.3997995991983968,0.5,0.25,0.2857142857142857,0.10821643286573146,0.0,0.0,0.0,0.27,0.32581453634085206,0.12024048096192384
620.0,0.10079840319361277,0.40119760479041916,0.4980039920159681,0.25742574257425743,0.35323383084577115,0.12424849699398799,0.0,0.0,0.0,0.27722772277227725,0.37810945273631846,0.12625250501002006
624.0,0.09839357429718874,0.4026104417670683,0.4989959839357429,0.33673469387755106,0.4014962593516209,0.17907444668008052,0.0,0.0,0.0,0.3571428571428572,0.4663341645885286,0.18108651911468818
628.0,0.1002004008016032,0.4018036072144288,0.4979959919839679,0.21,0.2693266832917706,0.05432595573440645,0.0,0.0,0.0,0.24,0.3192019950124688,0.06438631790744467
632.0,0.1,0.4,0.5,0.28,0.2175,0.066,0.0,0.0,0.0,0.37,0.3275,0.088
636.0,0.10010010010010009,0.3993993993993994,0.5005005005005005,0.25,0.25313283208020054,0.15199999999999997,0.0,0.0,0.0,0.31,0.4085213032581454,0.196
640.0,0.09929789368104312,0.399197592778335,0.5015045135406219,0.27272727272727276,0.32412060301507534,0.148,0.0,0.0,0.0,0.3131313131313132,0.40954773869346733,0.166
644.0,0.10079840319361277,0.40119760479041916,0.498003992015968,0.24752475247524752,0.25621890547263687,0.17635270541082168,0.0,0.0,0.0,0.28712871287128716,0.31592039800995037,0.18436873747494995
648.0,0.0989010989010989,0.40159840159840154,0.4995004995004995,0.2727272727272727,0.355721393034826,0.23200000000000004,0.0,0.0,0.0,0.31313131313131315,0.4427860696517414,0.24000000000000005
