feature,mean_abs_shap,rank
person.far,20.944971462894117,1
wall.far,19.336543721800002,2
fence.far,17.31203254333895,3
fence.near,16.918274194493158,4
ceiling.far,14.841080479692588,5
wall.middle,7.79321037683769,6
ceiling.middle,5.808486024930491,7
floor.far,5.772656597599028,8
floor.middle,5.39338512124185,9
fence.middle,4.253415624656428,10
ceiling.near,3.9678584407585467,11
floor.near,2.931665100927037,12
