feature,mean_abs_shap,rank
floor.far,30.34527815527063,1
wall.middle,23.68415610285565,2
wall.far,21.02503462811606,3
floor.middle,15.528796800953382,4
fence.near,15.08502777380244,5
person.far,11.112714052416855,6
ceiling.far,8.321792334984742,7
floor.near,4.822134942795827,8
ceiling.middle,2.893096465884784,9
person.near,2.825917769345841,10
windowpane.far,2.4741693525375337,11
ceiling.near,2.350453987646909,12
