feature,mean_abs_shap,rank
person.middle,29.30715376518053,1
light.near,19.086759245997488,2
ceiling.middle,13.370049196173346,3
painting.near,13.18268349343046,4
wall.middle,11.753879893493414,5
floor.near,11.136956660529133,6
wall.far,8.61074130513804,7
ceiling.far,8.173818689086021,8
wall.near,6.501953435466513,9
ceiling.near,5.034435318937517,10
light.far,4.2094725205695065,11
floor.far,2.8499176046460293,12
