Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
0.0,0.10020040080160322,0.3987975951903807,0.501002004008016,0.0,0.0,0.0,0.07999999999999999,0.017587939698492466,0.0,0.13999999999999999,0.03517587939698493,0.05
2.0,0.1002004008016032,0.4008016032064127,0.49899799599198397,0.0,0.0,0.0,0.08,0.012500000000000004,0.0,0.12,0.027500000000000007,0.024096385542168672
5.0,0.1011011011011011,0.40140140140140135,0.49749749749749755,0.0,0.0,0.0,0.0891089108910891,0.0199501246882793,0.0,0.12871287128712872,0.03990024937655861,0.012072434607645875
7.0,0.0998003992015968,0.40119760479041916,0.49900199600798406,0.0,0.0,0.0,0.08,0.017412935323383085,0.0,0.12,0.03482587064676617,0.008
10.0,0.0990990990990991,0.40140140140140135,0.4994994994994995,0.0,0.0,0.0,0.09090909090909091,0.01745635910224439,0.0,0.13131313131313133,0.039900249376558616,0.01603206412825651
12.0,0.09929789368104314,0.4002006018054163,0.5005015045135406,0.0,0.0,0.0,0.05050505050505051,0.01754385964912281,0.0,0.09090909090909091,0.03508771929824562,0.08416833667334671
15.0,0.10010010010010009,0.3993993993993994,0.5005005005005005,0.0,0.0,0.0,0.05,0.010025062656641605,0.0,0.09999999999999999,0.027568922305764413,0.10600000000000001
17.0,0.10050251256281408,0.4,0.4994974874371859,0.0,0.0,0.0,0.07,0.01507537688442211,0.0,0.12,0.03517587939698493,0.09054325955734409
20.0,0.10120240480961923,0.3977955911823647,0.501002004008016,0.0,0.0,0.0,0.06930693069306931,0.015113350125944584,0.0,0.1386138613861386,0.037783375314861464,0.09000000000000001
22.0,0.10140562248995984,0.39959839357429716,0.4989959839357429,0.0,0.0,0.0,0.06930693069306931,0.022613065326633167,0.0,0.1188118811881188,0.03517587939698493,0.05835010060362174
25.0,0.09929789368104315,0.39919759277833494,0.501504513540622,0.0,0.0,0.0,0.0606060606060606,0.015075376884422113,0.0,0.0909090909090909,0.03266331658291458,0.06
27.0,0.1002004008016032,0.39979959919839675,0.5,0.0,0.0,0.0,0.05,0.0025062656641604013,0.0,0.08,0.010025062656641605,0.0781563126252505
30.0,0.10150753768844221,0.39899497487437185,0.499497487437186,0.0,0.0,0.0,0.04950495049504951,0.007556675062972292,0.0,0.0891089108910891,0.012594458438287156,0.0925553319919517
32.0,0.10030090270812436,0.3981945837512538,0.5015045135406219,0.0,0.0,0.0,0.06,0.010075566750629723,0.0,0.09999999999999999,0.022670025188916875,0.1
35.0,0.10120240480961923,0.3987975951903807,0.5,0.0,0.0,0.0,0.039603960396039604,0.015075376884422113,0.0,0.06930693069306931,0.035175879396984924,0.09619238476953908
37.0,0.1,0.39899999999999997,0.501,0.0,0.0,0.0,0.04,0.03258145363408522,0.0,0.05,0.055137844611528826,0.051896207584830344
40.0,0.10030090270812439,0.3981945837512538,0.501504513540622,0.0,0.0,0.0,0.04,0.030226700251889168,0.0,0.060000000000000005,0.0579345088161209,0.06999999999999999
42.0,0.09929789368104315,0.4002006018054163,0.5005015045135407,0.0,0.0,0.0,0.1111111111111111,0.030075187969924814,0.0,0.1616161616161616,0.06015037593984963,0.07014028056112223
45.0,0.10150753768844221,0.39899497487437197,0.4994974874371859,0.0,0.0,0.0,0.039603960396039604,0.020151133501259442,0.0,0.07920792079207921,0.060453400503778336,0.11066398390342054
47.0,0.10110110110110111,0.39939939939939945,0.4994994994994995,0.0,0.0,0.0,0.019801980198019802,0.012531328320802006,0.0,0.0693069306930693,0.06265664160401004,0.07615230460921844
50.0,0.0984924623115578,0.3979899497487437,0.5035175879396985,0.0,0.0,0.0,0.010204081632653062,0.007575757575757576,0.0,0.04081632653061225,0.05050505050505051,0.12974051896207586
52.0,0.0993975903614458,0.3985943775100401,0.5020080321285141,0.0,0.0,0.0,0.04040404040404041,0.02770780856423174,0.0,0.060606060606060615,0.06801007556675064,0.128
55.0,0.1008991008991009,0.3966033966033966,0.5024975024975026,0.0,0.0,0.0,0.0594059405940594,0.03778337531486147,0.0,0.099009900990099,0.08564231738035266,0.07157057654075547
57.0,0.09919839679358716,0.3987975951903807,0.5020040080160321,0.0,0.0,0.0,0.07070707070707072,0.025125628140703522,0.0,0.13131313131313133,0.09045226130653267,0.093812375249501
60.0,0.10030090270812439,0.40020060180541633,0.4994984954864594,0.0,0.0,0.0,0.11,0.017543859649122806,0.0,0.23,0.15538847117794488,0.09236947791164658
62.0,0.10040160642570282,0.39959839357429716,0.5,0.0,0.0,0.0,0.05,0.007537688442211056,0.0,0.29000000000000004,0.1658291457286432,0.1104417670682731
65.0,0.10030090270812436,0.399197592778335,0.5005015045135406,0.0,0.0,0.0,0.08,0.020100502512562814,0.0,0.16,0.14824120603015079,0.12224448897795592
67.0,0.10040160642570282,0.3995983935742972,0.4999999999999999,0.0,0.0,0.0,0.07,0.017587939698492466,0.0,0.13999999999999999,0.13316582914572864,0.12851405622489964
70.0,0.1,0.39899999999999997,0.501,0.0,0.0,0.0,0.11,0.022556390977443608,0.0,0.31,0.1754385964912281,0.15968063872255492
