x,y,velocity,point_count,deviation
99935.28806,-582193.7912,1183.272584,10,182.3551246
99908.58643,-582141.1937,1196.469252,12,206.302613
99886.38009,-582080.2044,1205.4038052,11,235.60124626000004
99902.0679,-582022.5367,1213.3544616000001,10,248.69054264
99748.2293,-581964.9886,1219.0409138,13,243.90247424
99855.17026,-581911.9874,1221.5171074000002,12,238.7805084
99918.00296,-581859.9126,1221.9106886,10,247.54051288
99898.00358,-581809.2814,1220.5800144,15,230.54279714
99844.33115,-581754.407,1216.3954434000002,14,246.17050986
99819.4875,-581697.4782,1210.1715222,13,270.78192316
99763.11272,-581645.0266,1203.0948474000002,12,296.83810282
99780.69115,-581587.6543,1195.1630436,12,306.9509358
99753.45837,-581537.0103,1187.4980936,9,311.95465581999997
99779.52522,-581480.5108,1182.7951636000003,10,301.82092442000004
99780.28428,-581424.0043,1182.1626236000002,12,322.22088382
99799.36143,-581365.0766,1184.9565426,12,319.01643376000004
99664.18364,-581309.9469,1192.7760176000002,11,334.00218758000005
99754.89761,-581254.7936,1203.5030264000002,11,350.89929987999994
99690.17718,-581203.8234,1214.2447608,11,385.8117562
99681.53152,-581150.5103,1222.767243,12,362.84475938
99610.69644,-581097.1021,1230.9081912000001,11,369.99729866
99765.51194,-581045.9787,1236.7582058,12,348.25394598
99705.62092,-580994.5981,1241.4242202,13,311.03751008000006
99785.46209,-580941.4625,1247.3760530000002,14,260.3026565
99854.27285,-580887.9191,1253.920996,15,238.11070192
99851.29059,-580837.7707,1257.6296658,13,199.66212018000004
99863.1365,-580785.4468,1260.3203716,14,188.21886130000001
99884.67439,-580734.766,1259.38569,16,179.14305334
99829.325,-580681.9452,1053.00201822,14,403.65548138
99886.19798,-580626.7688,937.5292994000001,16,526.00347174
101354.0775,-580564.9206,907.9103274,81,612.95180994
100826.0265,-580526.4617,681.2081299600001,31,863.8158386
100620.9311,-580454.9802,677.8179627600001,23,847.148017594
101492.5865,-580423.3471,878.5481409400002,126,605.062921054
99955.67472,-580356.7383,989.4013279600002,12,467.533965694
99911.39613,-580299.1202,1016.3090333600002,11,378.469587374
99911.00447,-580241.6627,1241.0258502000001,11,125.42467339400002
99866.85433,-580185.649,1246.1208332,10,141.09877358000003
99811.68937,-580130.1688,1252.0679132,9,120.7092478878
99862.66505,-580075.8573,1257.44879,10,102.4677430318
99999.19024,-580022.3032,1263.4337798000001,11,89.42501460380001
100017.4856,-579973.0404,1269.9690002,13,68.0695649238
100082.1005,-579921.4219,1277.1004588,15,41.2269883398
99905.12685,-579869.6213,1283.8636378,12,51.267555636000004
100005.9159,-579813.2936,1289.7687328000002,12,68.569667812
99935.2845,-579759.4065,1295.2237404000002,16,76.29882366000001
99887.89297,-579704.2058,1302.7022088000003,15,91.25691302000001
99865.81936,-579651.6362,1310.8062394,14,127.500856604
99816.30392,-579600.4445,1318.0090964,13,154.90321490000002
99788.10567,-579544.6849,1324.3003942,12,171.81193598000002
99784.04056,-579488.0649,1326.6642582000002,10,168.23270259999998
99789.14179,-579431.8992,1327.5094678,10,171.59504244000001
99869.61553,-579378.677,1325.6956046000003,9,180.29528974000002
99785.20567,-579324.774,1318.8650222,8,164.07739544
99730.3136,-579269.6768,1310.4313694000002,10,136.318437996
99851.0174,-579213.1937,1306.1468776000002,9,144.154420196
99913.96116,-579158.1915,1296.2315594000002,10,123.77573973000001
99815.96706,-579100.148,1288.1437544,10,77.8090036346
100037.0069,-579043.0263,1281.9645198000003,16,68.21075939260001
99958.30282,-578993.0143,1276.700666,11,92.0473312566
99884.93698,-578940.1124,1271.88692,12,82.9031845826
99780.48919,-578885.2328,1275.3137326,11,105.3607946486
99847.84203,-578831.4211,1276.7441404,11,177.35316288400003
100135.4941,-578773.3928,1281.5553974,16,209.24732908600004
100305.0988,-578728.3805,1286.6583602,19,213.39928886600003
100159.9296,-578672.9004,1289.735214,13,231.15451696000002
100119.8191,-578618.4186,1288.7410422,12,230.13606550000003
100115.0463,-578565.3702,1290.611472,11,173.55251443600002
100116.923,-578513.0561,1293.2694322000002,11,196.049382836
100008.0501,-578462.6432,1295.0056631999998,11,185.311396156
100258.8948,-578408.7707,1297.0982450000001,12,160.36550000600002
100052.493,-578356.2672,1297.7422362000002,13,140.498369854
99976.43506,-578300.353,1295.8896354000003,16,142.06277670400002
100003.6057,-578245.4951,1292.2589708,15,109.53132262400001
100002.0444,-578195.2544,1288.5643004,13,98.322275948
100082.2265,-578142.2251,1282.6014748000002,15,131.520691238
99982.53623,-578088.966,1278.4779582,14,155.38221373000002
100129.0063,-578036.7455,1276.5390670000002,12,178.300729804
100109.37,-577980.6669,1278.1093366,12,183.50771908400003
100102.8231,-577925.3439,1283.3848238,10,209.06371492000002
