Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
6060.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.0891089108910891,0.0,0.0,0.0,0.0,0.0,0.26732673267326734,0.19,0.064
6064.0,0.1002004008016032,0.4008016032064128,0.49899799599198397,0.07,0.0025,0.0,0.0,0.0,0.0,0.24000000000000002,0.195,0.09839357429718874
6068.0,0.10017994030018079,0.3999205604015224,0.4998994992982969,0.03182178217821782,0.0005,0.0,0.0,0.0,0.0,0.23946534653465346,0.19350000000000003,0.10877013202510644
6072.0,0.09985969885656924,0.40024120264794194,0.4998990984954889,0.014000000000000002,0.0005,0.0,0.0,0.0,0.0,0.24862626262626264,0.24700000000000005,0.12528740110141165
6076.0,0.09989993998138916,0.4002013639343702,0.4998986960842407,0.0,0.0,0.0,0.0,0.0,0.0,0.26262626262626265,0.2801804511278196,0.13418011481340247
6080.0,0.10009993998138916,0.4008013639343702,0.49909869608424073,0.0,0.0,0.0,0.0,0.0,0.0,0.27217081708170815,0.32907002929159135,0.13476075997469278
6084.0,0.10007999984168853,0.4011208049723741,0.49879919518593746,0.0,0.0,0.0,0.0,0.0,0.0,0.2661708170817082,0.3845750044159694,0.155211857779084
6088.0,0.10006005970198792,0.40124064521197483,0.4986992950860374,0.0,0.0,0.0,0.0,0.0,0.0,0.2601708170817082,0.4587882213735754,0.19153920308846523
6092.0,0.1004612633128204,0.40063883979572606,0.49889989689145364,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.24110891089108916,0.4695552238924671,0.21633015044502574
6096.0,0.10056076220750004,0.4004384377880952,0.49900080000440494,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.21871287128712874,0.4878747727646475,0.25535872187359715
6100.0,0.10056076220750002,0.3998384377880952,0.49960080000440493,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.22069306930693072,0.5114851946008758,0.28608468993875974
6104.0,0.10056076220750003,0.399638836989692,0.4998004008028081,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.24269306930693071,0.5147246085039292,0.3079489613958456
6108.0,0.10060068236718069,0.3999989168300113,0.4994004008028081,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.2866930693069307,0.5214044263721939,0.290670265775039
6112.0,0.10031992000015953,0.40047988019964076,0.49920019980019986,0.0,0.0,0.0,0.0,0.0,0.0,0.3171287128712872,0.5258705909355964,0.28816204934217327
6116.0,0.1001001796606587,0.4005997204392414,0.49930009990009994,0.0,0.0,0.0,0.0,0.0,0.0,0.35552475247524756,0.5401087455490627,0.27724867608868026
6120.0,0.09973985901937614,0.4009604418821272,0.49929969909849675,0.0,0.0,0.0,0.0,0.0,0.0,0.3888080808080809,0.5293730847011824,0.29341997450881374
6124.0,0.09975979915907676,0.4010404018423266,0.4991997989985967,0.0,0.0,0.0,0.0,0.0,0.0,0.4008080808080809,0.5363556283420802,0.26875570305172786
6128.0,0.0997998793193974,0.4008007224836092,0.4993993981969934,0.0,0.0,0.0,0.0,0.0,0.0,0.40680808080808084,0.5409625935162096,0.26835409662602505
6132.0,0.09963967915919723,0.40096112264400935,0.4993991981967934,0.0,0.0,0.0,0.0,0.0,0.0,0.4136161616161617,0.5364738154613468,0.25402864572422146
