x,y,velocity,point_count,deviation
108662.3628,-836059.0945,761.948732,4,829.5198013
107531.6859,-836004.0656,1126.248534,2,1961.514073
108977.6403,-835882.4915,869.0688294800001,5,830.91076958
108963.237,-835745.55,893.14091138,2,669.9778779780002
109815.8267,-835523.0407,846.64602238,25,284.33250516
109500.5449,-835469.0318,874.63803272,21,189.27875800600003
109561.9295,-835411.2641,901.46696692,22,126.77997240599998
109481.3702,-835375.7408,911.5936804,17,138.475264306
109767.8273,-835317.5073,917.5848075800001,19,209.889843568
109889.4388,-835248.2289,917.73934546,15,254.38970254600002
109158.2197,-835189.8899,948.97878798,51,329.4147838
109287.3886,-835138.0811,941.18959784,20,295.200438124
109971.0957,-835089.1936,943.3776800200001,30,281.786872384
109611.903,-835036.137,942.79641272,12,247.41109916400003
109836.6854,-834984.9745,945.1088607,15,231.99509616400005
109764.9266,-834937.0869,902.35153848,12,200.63265750400004
109736.7447,-834878.4614,885.01382646,19,195.45396066
109828.3685,-834827.6725,826.79973496,17,213.96043104
109600.164,-834776.7621,808.0528844199999,17,185.35537364799998
109189.2068,-834716.8396,803.5898209200001,34,209.317574268
109636.794,-834661.178,801.23318054,23,175.65021469
109871.248,-834613.4382,795.6321439200001,15,173.498104764
109674.6521,-834556.0408,843.69270882,20,180.05991474400003
109552.4334,-834500.1664,858.05777102,12,168.0001604748
109991.5985,-834448.3464,823.01309256,19,184.0702140948
109590.9739,-834394.9613,783.79549996,13,290.08560839280005
109207.9443,-834337.7635,789.85597296,35,308.3498926188
108959.2095,-834302.5708,768.169396,31,244.7425589228
109475.413,-834236.4165,747.1720693800002,21,288.553992504
109503.601,-834192.0071,763.00193526,26,251.963243804
109372.1414,-834139.0479,792.0001589600001,55,179.21506704400002
109405.3148,-834079.4915,800.5496251200001,28,188.60861760400005
109338.4561,-834029.3672,813.39846314,32,235.84854964000004
109771.8996,-833973.1198,816.5528313000001,22,196.426985402
109938.5534,-833920.2858,811.6264297800001,23,187.16568114200004
109642.0573,-833863.4244,824.38796572,71,183.80569922200002
109466.5221,-833808.6248,838.2341337600001,11,257.991902982
109867.8009,-833763.6539,818.40505972,16,199.163513806
110157.9318,-833707.4915,828.62351948,20,254.215998264
109658.3886,-833656.9845,830.8463622800001,23,232.07142112
109932.0259,-833602.6124,816.5544246000001,23,280.22004908
109669.2628,-833553.563,795.57959198,13,231.19919816000004
109143.2124,-833499.0905,784.42041586,16,256.442056416
109926.6255,-833448.8033,754.5451136000001,15,216.59334155599998
109799.264,-833392.6878,720.92549994,38,251.44421522
109746.2877,-833350.4447,715.58575292,22,179.10788626000001
109430.9387,-833296.4865,688.8005708200001,24,271.16790163999997
109775.5851,-833235.7674,704.13157128,27,290.09723682000003
108898.867,-833186.3648,691.06154636,20,368.88680732
109908.5381,-833128.1456,726.80707338,21,375.20750476
109157.2082,-833073.6995,725.5325189600001,22,461.26604499999996
109904.5529,-833021.6845,760.5923212800001,23,408.18693393999996
109103.6872,-832966.0303,733.3887283600001,25,415.13003807999996
110150.6943,-832921.5257,753.3817757600001,22,544.2007342
109378.3562,-832864.5587,742.8603975400001,26,569.72134722
108525.0252,-832815.5027,757.9729102,56,494.69778587999997
109300.4328,-832767.976,746.3558872799999,28,418.72797304
109859.0233,-832721.1593,784.58977576,16,432.4953469
109784.2576,-832666.1938,786.44151802,18,348.29677346000005
110040.2281,-832617.101,774.99173654,24,427.91937634000004
