Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
6060.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.0891089108910891,0.0,0.0,0.0,0.0,0.0,0.26732673267326734,0.19,0.064
6064.0,0.1002004008016032,0.4008016032064128,0.49899799599198397,0.07,0.0025,0.0,0.0,0.0,0.0,0.24000000000000002,0.195,0.09839357429718874
6068.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.1625,0.11000000000000001
6072.0,0.0999000999000999,0.3996003996003996,0.5004995004995005,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.21750000000000003,0.12774451097804393
6076.0,0.0999000999000999,0.3996003996003996,0.5004995004995005,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.20250000000000004,0.14371257485029942
6080.0,0.09929789368104312,0.40120361083249745,0.4994984954864594,0.0,0.0,0.0,0.0,0.0,0.0,0.31313131313131315,0.4575,0.1465863453815261
6084.0,0.1004016064257028,0.40060240963855415,0.4989959839357429,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.3609022556390978,0.14285714285714285
6088.0,0.101,0.403,0.4960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.22772277227722773,0.4069478908188586,0.11290322580645161
6092.0,0.09980039920159679,0.40119760479041916,0.49900199600798406,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.49502487562189057,0.22999999999999998
6096.0,0.0998003992015968,0.40019960079840317,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.57356608478803,0.3253493013972055
6100.0,0.10130391173520563,0.3981945837512538,0.5005015045135407,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.21782178217821782,0.5113350125944585,0.27054108216432865
6104.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.45249999999999996,0.33799999999999997
6108.0,0.101,0.39999999999999997,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.23762376237623764,0.5250000000000001,0.2665330661322645
6112.0,0.0998003992015968,0.4001996007984033,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.5112219451371571,0.33932135728542917
6116.0,0.1,0.40199999999999997,0.49800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.6069651741293532,0.2389558232931727
6120.0,0.0999000999000999,0.4005994005994006,0.4995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.5336658354114713,0.258
6124.0,0.0998003992015968,0.40019960079840317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.5236907730673317,0.2834331337325349
6128.0,0.09919839679358716,0.4018036072144288,0.49899799599198397,0.0,0.0,0.0,0.0,0.0,0.0,0.4040404040404041,0.47132169576059857,0.3473895582329317
6132.0,0.09990009990009989,0.4005994005994005,0.4995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.546134663341646,0.21599999999999997
6136.0,0.1002004008016032,0.4008016032064128,0.49899799599198397,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.6299999999999999,0.2369477911646586
