Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
500.0,0.10010010010010009,0.40040040040040037,0.4994994994994995,0.0,0.0,0.0,0.39,0.11250000000000002,0.008016032064128256,0.48000000000000004,0.21000000000000005,0.028056112224448895
502.0,0.10020040080160322,0.4008016032064128,0.49899799599198397,0.0,0.0,0.0,0.4,0.07000000000000002,0.01807228915662651,0.48000000000000004,0.16250000000000006,0.03614457831325302
505.0,0.10060120381252236,0.40000019979730533,0.49939859639017237,0.0,0.0,0.0,0.4043564356435644,0.0927033223762925,0.015642597781115715,0.49,0.18738774700570526,0.037311706473559796
507.0,0.10062126395282298,0.40008044035850776,0.49929829568866924,0.0,0.0,0.0,0.4063564356435644,0.0937033223762925,0.01604742349680412,0.49000000000000005,0.18638774700570526,0.03852779326561781
510.0,0.1002796762548139,0.40012112474235084,0.4995991990028353,0.0,0.0,0.0,0.3977850070721358,0.09123214443143035,0.014039391368290063,0.47971428571428576,0.17945165678014133,0.037724580414212186
512.0,0.10013985679643875,0.4001606432980179,0.49969949990554335,0.0,0.0,0.0,0.38461669024045264,0.0932711615722724,0.009641796177909301,0.4627241867043848,0.17952848200904273,0.03533981087513403
515.0,0.0997585925216868,0.4004418080774969,0.4997995994008163,0.0,0.0,0.0,0.3599942279942281,0.08072228939182127,0.007629723743301656,0.4324011544011544,0.1624282313824763,0.034534981901290965
517.0,0.0997585925216868,0.4004418080774969,0.49979959940081636,0.0,0.0,0.0,0.3479942279942281,0.06765696275865545,0.0064249044661932216,0.41840115440115444,0.14634782937242607,0.03373176904988535
520.0,0.09977869290299105,0.40032160779729764,0.49989969929971145,0.0,0.0,0.0,0.325994227994228,0.05618703794662537,0.005220085189084787,0.3964011544011544,0.1304104860140301,0.033330162624182536
522.0,0.10034098278772062,0.3997595195224227,0.49989949768985675,0.0,0.0,0.0,0.3001102110211021,0.05070355594186536,0.004415262692686368,0.3720730073007301,0.12147126137813304,0.032916483861033755
525.0,0.10020031934871143,0.40000048386414,0.4997991967871487,0.0,0.0,0.0,0.2684940494049405,0.04216084237402617,0.004017686856910188,0.34261846184618466,0.10790342218215314,0.03254471416469943
527.0,0.1003608814367429,0.3998395193648603,0.49979959919839684,0.0,0.0,0.0,0.24392839283928391,0.03916084237402616,0.004016070734472752,0.32593159315931597,0.10340342218215313,0.0341390189492299
530.0,0.10014013888781097,0.39995996101108416,0.49989990010110497,0.0,0.0,0.0,0.20625162516251622,0.031110565929145108,0.004014461089479955,0.2944568456845685,0.09782414736193676,0.03813335299885526
532.0,0.09989977816600593,0.399999920730081,0.5001003011039131,0.0,0.0,0.0,0.17855465546554658,0.02358049074117518,0.004411248238074332,0.272982098209821,0.09176149072033274,0.04490765018761028
535.0,0.09967907597928544,0.4003209238195096,0.500000000201205,0.0,0.0,0.0,0.16301010101010102,0.021545175753453986,0.004812049841280745,0.25959595959595966,0.09669069029357315,0.049316467822880815
537.0,0.09977957889668976,0.4003205210022054,0.49989990010110497,0.0,0.0,0.0,0.15262626262626264,0.020520050125313282,0.005209625677056925,0.2530505050505051,0.10210526315789475,0.05329545194807285
540.0,0.09959907747257774,0.3999997189165898,0.5004012036108325,0.0,0.0,0.0,0.14890909090909094,0.019032612939383634,0.006006412825651303,0.24751515151515155,0.10270074054482943,0.058864929859719445
542.0,0.09957917809508654,0.40052072079999557,0.499900101104918,0.0,0.0,0.0,0.14284848484848484,0.0195001998170255,0.006814467566924594,0.24145454545454548,0.10453742180020667,0.056493990798498414
545.0,0.0998195388168916,0.400681362886415,0.49949909829669353,0.0,0.0,0.0,0.12854545454545457,0.016500199817025503,0.006821711027689181,0.22492929292929295,0.10503742180020667,0.055768839893065816
547.0,0.09963903739277959,0.400962165213235,0.4993987973939854,0.0,0.0,0.0,0.09854545454545456,0.012490174754368859,0.0056193062180699424,0.19713131313131316,0.11348353708842722,0.0529785202980525
550.0,0.09983923759297977,0.40116236541343525,0.498998396993585,0.0,0.0,0.0,0.07054545454545455,0.008490174754368859,0.004416901408450705,0.16893329332933293,0.12040997100363918,0.05060919412054658
552.0,0.10024044120381229,0.40096176360801905,0.49879779518816875,0.0,0.0,0.0,0.042262626262626266,0.0059776119402985065,0.002816901408450704,0.14227062706270627,0.11894673543030651,0.04422282137505559
555.0,0.10024044120381227,0.4011621644096222,0.49859739438656553,0.0,0.0,0.0,0.016,0.0015,0.0012072434607645873,0.11196759675967598,0.11839490401665519,0.04141727844002606
557.0,0.10018026066218741,0.40092144224312276,0.4988982970946899,0.0,0.0,0.0,0.0,0.0,0.0,0.09596759675967598,0.12939490401665518,0.04294242934545865
560.0,0.10032068192597879,0.40088072007662323,0.498798597997398,0.0,0.0,0.0,0.0,0.0,0.0,0.09576557655765577,0.12084128805655545,0.051744772988568166
562.0,0.10012048172577859,0.40068051987642306,0.49919899839779835,0.0,0.0,0.0,0.0,0.0,0.0,0.09396359635963597,0.11141485414134349,0.06012612321417027
565.0,0.09985969937873747,0.40124160312617224,0.4988986974950903,0.0,0.0,0.0,0.0,0.0,0.0,0.09016161616161616,0.11323398389881378,0.07535658413601397
567.0,0.10006010018034067,0.40023959911815626,0.4997003007015031,0.0,0.0,0.0,0.0,0.0,0.0,0.09200000000000001,0.11149825812353541,0.0937114228456914
570.0,0.10008012020036068,0.40072007959863676,0.49919980020100263,0.0,0.0,0.0,0.0,0.0,0.0,0.09200000000000001,0.10487885513846079,0.10667319346943385
572.0,0.10004020004068005,0.40055999975831735,0.4993998002010026,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.11086389254494457,0.11818443951441804
575.0,0.10004020004068005,0.4003597995581172,0.49960000040120284,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.12043782738203729,0.1265499705765423
577.0,0.10010038058230492,0.40019991991920045,0.49969969949849474,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.1330666563122181,0.13342154505079198
580.0,0.10006030042198429,0.4006404008811243,0.49929929869689155,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14787887200414407,0.1378784588784473
583.0,0.10041990078158464,0.4000800003207237,0.4995000988976917,0.0,0.0,0.0,0.0,0.0,0.0,0.1492156862745098,0.1599982749892187,0.1349647844470896
