x,y,velocity,point_count,deviation
174680.5609,-925314.7662,833.9516598,5,324.4525821
174732.6939,-925594.8735,784.471922,8,47.90550948
174788.4905,-925407.3395,771.5369947,8,238.4018247
174851.2673,-925616.2872,773.7795157,7,33.52503167
174914.2627,-925387.1578,788.0538079,7,265.9634104
174977.2145,-925599.6212,794.4184478,7,57.57965687
175042.0184,-925723.8306,804.8289411,8,62.59350405
175099.8516,-925396.2362,817.4166143,7,267.8408137
175149.7998,-925665.5471,804.4454662,7,1.952621449
175198.7049,-926005.216,801.9216608,13,334.2541823
175239.9726,-925718.5717,802.3677946,10,45.67916683
175296.3511,-924986.4029,901.3232417,7,688.544834
175355.1181,-925649.5795,795.8274085,7,29.98650198
175430.6797,-925614.6228,791.9983531,6,69.33751088
175495.2646,-925631.383,795.3192234,5,56.42088177
175565.3462,-925606.4117,791.4554415,8,85.47299759
175627.282,-925954.4685,802.5418934,4,258.3289078
175670.4006,-925616.1961,770.8370356,5,81.90245416
175734.5485,-925607.9068,750.9936672,8,93.9547754
175785.8072,-925297.3382,757.5665011,5,407.004336
175842.3995,-925660.875,739.0479679,5,47.4412543
175884.8864,-925727.7941,740.9606101,5,16.86742171
175940.5174,-925679.9827,730.5878642,6,34.14642299
176014.6764,-925675.0275,729.7874065,8,43.46325625
176068.0741,-925676.6904,725.1935016,5,44.95456099
176128.7063,-925286.7796,738.3249742,8,437.7591587
176182.0319,-925600.825,579.555232,9,127.4044223
176233.2714,-925715.0127,582.8392148,8,16.44456861
176281.5937,-925740.9453,588.1794121,7,6.614680888
176332.5432,-925697.5631,591.9106641,5,39.71063682
176404.2159,-926549.3135,614.4600031,8,806.3388523
176437.6003,-926988.1836,950.4512064,13,1242.477651
176488.0668,-926304.2,632.1310661,6,556.7086559
176548.4602,-925932.3439,605.6368473,9,181.9389072
176631.6935,-925590.0138,578.7328421,17,164.7050772
176681.7094,-926331.6367,610.9291094,5,572.6824167
176729.6733,-925719.0056,589.6611707,7,41.71223322
176786.5064,-925824.2209,610.0709203,10,59.97568666
176847.6946,-925753.9808,602.587429,6,13.75526651
176905.2402,-925931.2315,613.5829134,9,159.796173
176976.1416,-925976.9075,613.2493342,5,201.2135911
177055.6232,-926107.5352,604.958646,16,326.928546
177086.1025,-925945.1442,619.7912464,50,163.0237811
177151.8845,-925787.0847,612.927336,9,1.380086297
177220.2507,-925788.2691,616.264574,8,1.489620405
177280.834,-926036.0492,628.631909,6,242.291637
177354.4353,-925718.1878,615.3939739,8,79.35743184
177406.1078,-925594.3806,606.1001144,26,205.9954269
177454.2361,-925686.6485,609.9805383,9,116.7256325
177508.0149,-925706.897,611.5325942,14,99.683367
177562.468,-925715.5848,617.3001753,9,94.22145879
177632.3549,-925902.6093,576.4453553,8,88.36015052
177681.4415,-925294.6785,453.34069,8,521.4076266
177735.7268,-925565.9804,524.2137154,12,253.7777952
177788.2876,-925335.3677,476.0348116,9,487.0875997
177834.2798,-925420.9342,471.1804701,9,404.3815709
177892.5211,-925461.2467,470.529795,9,367.5719202
177967.4908,-924573.4531,456.3028754,50,1258.241147
178007.0824,-924660.0396,469.2137963,25,1174.139503
178064.0025,-925517.7057,523.8086387,7,321.3202252
178115.6106,-924927.3535,503.583613,41,913.6883263
178178.3276,-925791.971,673.1392346,11,54.27465635
178255.4999,-925417.4314,517.6833513,16,432.708967
178310.8741,-924840.6524,501.5945305,48,1011.749389
178345.1954,-925207.9195,472.9976386,13,647.1443576
178408.9651,-925947.1306,653.3765899,10,87.02240124
178467.0632,-925660.2366,544.4962035,10,202.7997503
178537.2018,-925242.7958,514.3565334,60,623.6472367
178573.2496,-926036.143,576.0684009,34,166.1973024
178629.8006,-926851.7241,411.3746954,41,977.0244015
178682.6996,-925906.1874,639.8342514,18,30.02396385
178741.2818,-926937.1061,411.0240438,66,1055.686092
178789.7963,-926779.5527,413.2563193,45,895.5470977
178840.9443,-926967.3256,418.4614986,35,1079.978111
178897.4692,-927027.2226,443.3443045,39,1136.438773
178941.8604,-926823.9021,418.6096613,43,930.8548134
178996.085,-926426.8154,440.8024553,49,531.2621014
179042.8842,-925595.6677,569.2163276,31,301.1990376
179096.7376,-925875.5532,609.2548828,30,24.97626421
179140.438,-926322.0615,458.3984404,46,418.1806791
179196.8426,-926505.3882,434.8081918,20,597.8638356
179240.4961,-926319.8304,451.1453726,4,410.0549439
179305.9994,-926216.7226,462.6630407,5,303.2659737
179364.0058,-926173.5134,495.7964259,3,256.7122115
179430.3021,-925768.4588,615.4401577,3,151.549483
179510.9607,-926393.1538,462.362066,5,467.3068952
179556.1278,-927153.9211,429.2690056,5,1224.088529
179600.9759,-926705.5767,452.5365782,14,773.8801689
179671.9476,-926500.8662,502.0469132,6,565.342154
179729.4845,-926942.5598,454.2749109,6,1002.875661
179784.7474,-926525.4445,538.3340128,11,583.2281358
179835.8498,-925918.5572,654.3447019,13,25.62250817
179901.3801,-926960.7703,488.0368221,2,1010.921028
179983.6241,-926598.1761,543.1592129,4,644.1089905
180048.5302,-926740.4435,531.0504293,24,782.3030407
180095.9818,-926722.9358,541.9918354,26,762.0282687
180148.3396,-926748.3932,569.1617854,7,784.3550267
180193.6053,-925829.8122,638.6965042,2,135.2977889
180258.6472,-926178.1289,621.3330454,3,208.5796096
180347.9734,-925726.7417,623.7982406,2,247.2887954
180419.6558,-926377.2312,672.6786846,8,397.8442077
180468.7242,-925926.2608,666.953606,3,55.23925848
180528.6128,-925532.9015,605.6316097,4,451.4408574
180597.8754,-925121.9505,612.0788275,3,865.7597502
180647.5956,-924322.0324,1049.326811,1,1667.217895
180721.2083,-925959.3439,796.2322164,5,37.09939205
180798.6717,-925737.2678,762.0414328,3,263.3510627
180852.3322,-925237.3872,697.9510229,2,765.5247512
180913.3367,-925225.1422,708.5327932,2,781.3445141
180992.1874,-925130.8847,678.5166427,3,880.0859405
181037.034,-925402.9611,715.9693061,14,611.1269714
181072.6025,-925556.8144,765.0309305,22,459.637477
181132.3705,-925275.1953,684.3533341,3,744.2905481
181216.8088,-925349.2001,738.5528557,4,675.3919887
181270.7737,-926013.2558,832.8106138,4,15.67755951
181338.6381,-925912.7899,826.9898114,8,119.9640763
181387.3331,-926066.2722,805.6279543,6,30.38114238
181437.102,-926210.1986,606.8264184,9,171.1231117
181490.3685,-926257.3508,566.6444461,7,215.0532366
181552.7067,-926241.7593,555.8612597,22,195.8152644
181594.1885,-926396.9342,583.1971699,20,348.2737183
181665.2238,-926059.8567,537.6625723,22,7.646180421
181719.8394,-926471.6217,583.6803784,16,415.4242565
181775.641,-925182.8342,581.6575989,21,874.4118245
181820.3565,-925736.1004,571.4380366,8,324.7442589
181880.1247,-925835.7165,571.5152829,6,228.8242156
181932.5478,-925156.3461,592.5986002,4,910.10345
181984.3194,-926280.7754,548.0700964,8,209.3188687
182052.9832,-925984.1202,549.4207802,5,90.87010243
182075.7035,-923972.4681,670.4622423,1,2100.361635
182149.5006,-925247.9553,678.4862616,6,831.4430435
182198.1404,-926704.2345,568.312097,37,619.436865
182271.9191,-925537.8017,560.6335424,3,549.3172743
182351.2901,-925891.1934,558.9059383,4,201.2191747
182410.8011,-926245.1192,582.0364988,80,148.583072
182484.0,-925823.3069,568.530381,26,276.8108838
182527.5302,-926208.504,576.3997339,10,105.150902
182588.5552,-926568.1367,541.3840319,10,460.5603738
182635.827,-926497.7353,547.8668848,28,387.4947172
182689.2286,-926712.496,523.9630965,32,598.7338424
182735.3372,-926580.3862,526.495852,45,464.1355499
182789.5472,-926475.1305,533.5218603,74,355.8672701
182843.1418,-926377.6439,535.1961891,115,255.3914347
182888.069,-926269.8077,534.3088652,48,145.0935843
182946.1385,-926234.7285,529.7298415,57,106.6523475
182989.2909,-926264.9055,538.705147,55,134.2341171
183041.4219,-926512.8193,523.4612605,31,378.6429748
183094.0021,-925933.0095,536.4464222,33,203.2592647
183143.5019,-925879.2578,534.7820739,26,259.8352106
183143.5019,-925879.2578,534.7820739,26,259.8352106
