Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
2300.0,0.10010010010010009,0.40040040040040037,0.4994994994994995,0.0,0.0,0.0,0.46,0.5625,0.11823647294589179,0.5900000000000001,0.59,0.156312625250501
2304.0,0.10010010010010009,0.3993993993993994,0.5005005005005005,0.0,0.0,0.0,0.47,0.6165413533834587,0.11400000000000002,0.48,0.6165413533834587,0.11400000000000002
2308.0,0.0990990990990991,0.3993993993993994,0.5015015015015015,0.0,0.0,0.0,0.5555555555555556,0.5413533834586466,0.15968063872255492,0.5656565656565657,0.5413533834586466,0.15968063872255492
2312.0,0.09939759036144577,0.4006024096385542,0.5,0.0,0.0,0.0,0.5454545454545455,0.5388471177944861,0.1285140562248996,0.5454545454545455,0.5413533834586465,0.13052208835341364
2316.0,0.09929789368104314,0.4002006018054163,0.5005015045135407,0.0,0.0,0.0,0.5656565656565657,0.5463659147869674,0.11022044088176353,0.5656565656565657,0.5463659147869674,0.11022044088176353
2320.0,0.09870388833499502,0.3988035892323031,0.5024925224327019,0.0,0.0,0.0,0.4646464646464647,0.5750000000000001,0.09523809523809523,0.4646464646464647,0.5775,0.09523809523809523
2324.0,0.0990990990990991,0.40040040040040037,0.5005005005005005,0.0,0.0,0.0,0.24242424242424243,0.3075,0.05600000000000001,0.24242424242424243,0.3075,0.05800000000000001
2328.0,0.09949748743718594,0.39899497487437185,0.5015075376884423,0.0,0.0,0.0,0.35353535353535354,0.46599496221662473,0.09418837675350701,0.35353535353535354,0.46599496221662473,0.09418837675350701
2332.0,0.09919839679358716,0.4008016032064128,0.5,0.0,0.0,0.0,0.35353535353535354,0.5850000000000001,0.07014028056112225,0.35353535353535354,0.5850000000000001,0.07615230460921843
2336.0,0.1008991008991009,0.3996003996003996,0.4995004995004995,0.0,0.0,0.0,0.39603960396039606,0.56,0.048,0.40594059405940597,0.565,0.055999999999999994
2340.0,0.1,0.399,0.501,0.0,0.0,0.0,0.45,0.5964912280701754,0.053892215568862284,0.45,0.5964912280701754,0.05788423153692616
