x,y,velocity,point_count,deviation
108437.0578,-852576.8846,1365.709968,118,361.3393854
109083.9409,-852523.513,1249.954464,72,280.1250955
109571.377,-852473.2673,1310.503684,77,762.7649438
109650.2399,-852423.1459,1423.9945,130,837.871671
109322.9798,-852365.6795,1235.120436,112,507.3581612
108959.3228,-852318.4333,1202.014893,57,141.2683046
108998.9881,-852258.1793,1233.640454,78,176.5536843
109018.5924,-852218.4457,1239.733547,59,193.2907517
109342.0056,-852162.546,1137.037656,73,511.918562
109304.2394,-852108.7619,1144.732821,77,470.4305876
109026.6943,-852064.1564,1244.704416,91,190.420099
108912.2368,-852014.9952,1262.084676,59,72.76183459
109055.637,-851955.7758,1213.963363,81,211.5970303
109012.4371,-851906.3625,1236.949789,82,164.9986274
109245.5391,-851861.9157,1182.138089,54,394.3585191
109347.1204,-851810.1241,1186.3171,69,492.0074659
109203.8867,-851756.1227,1196.767272,76,345.3028933
109450.1502,-851708.5155,1190.005319,65,587.5655493
109118.03,-851658.2377,1196.651834,44,252.7155323
109483.5287,-851600.2231,1207.358635,93,613.1739649
108768.7917,-851565.4741,1169.883564,127,102.2281838
108997.7301,-851502.8859,1195.40082,54,121.6946706
108958.1404,-851450.803,1148.896701,65,78.50586271
109236.7135,-851405.4546,1174.491505,90,353.1579744
108930.9051,-851355.1853,1155.178135,51,44.5530832
109315.0357,-851304.7871,1264.873002,124,424.1377755
108527.0074,-851252.0987,1260.348846,89,365.643459
108854.4866,-851205.7571,1187.520279,53,42.2842803
109172.4534,-851158.3026,1243.582824,52,271.5186864
108633.3154,-851096.0335,1206.773129,80,270.6818448
109131.1354,-851055.9279,1205.503479,42,223.0381032
108882.3564,-851003.2105,1094.801796,45,28.86307308
108710.1872,-850953.3675,1242.575365,51,204.1297546
109041.8651,-850898.0497,1106.204587,104,122.7879721
109087.2121,-850853.254,1104.335434,52,164.8413954
109119.0487,-850802.748,1126.677911,63,193.0120958
108751.4917,-850746.1874,1229.860712,96,177.6327807
108791.9304,-850698.0156,1163.771141,62,140.7163634
108714.4587,-850642.9904,1190.534219,78,221.8975167
109451.5425,-850592.2553,1155.113053,60,509.7277712
108377.5077,-850540.8815,1158.836291,74,565.2451616
108364.2881,-850492.2204,1095.844981,133,581.8849124
108584.1343,-850441.9162,1079.397753,69,366.1634097
108077.5185,-850394.2217,1104.561301,74,874.8867353
108161.6091,-850342.0217,1064.098935,94,794.7131811
107636.656,-850299.3282,987.4511079,111,1321.372841
108413.994,-850234.8728,1105.210222,77,550.5697021
108304.891,-850181.8636,1032.857765,167,663.1599225
108387.7053,-850139.4304,1054.574291,95,583.5660134
107824.0733,-850092.1541,1033.124308,126,1149.132378
108346.3185,-850045.463,1061.591327,71,631.5179412
108378.3632,-849979.7295,1093.65366,92,604.2194756
108425.8363,-849945.9383,1091.335208,144,559.2645364
109107.1158,-849887.1669,1193.184217,63,116.1265001
109813.552,-849843.0694,1795.694159,62,817.6507892
109308.8602,-849787.0277,1175.665987,58,310.2545982
109305.7387,-849742.7524,1191.369279,51,303.9984271
109250.173,-849685.4415,1200.524614,50,244.5048547
109612.7708,-849640.5345,1426.778966,63,603.0009187
108940.5927,-849574.0116,1220.841956,45,72.20944031
108786.8928,-849537.0537,1204.335953,73,228.1406766
109254.5634,-849485.4239,1185.576272,75,234.6882232
