Frame,near_ratio,middle_ratio,far_ratio,obstacle_near_density,obstacle_middle_density,obstacle_far_density,visibility_near_ratio,visibility_middle_ratio,visibility_far_ratio,clutter_near_degree,clutter_middle_degree,clutter_far_degree
4260.0,0.10010010010010009,0.3993993993993994,0.5005005005005005,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.6265664160401002,0.09400000000000001
4264.0,0.0990990990990991,0.3983983983983984,0.5025025025025025,0.0,0.0,0.0,0.0,0.0,0.0,0.292929292929293,0.7562814070351759,0.08366533864541832
4268.0,0.0989010989010989,0.39960039960039956,0.5014985014985015,0.0,0.0,0.0,0.0,0.0,0.0,0.23232323232323232,0.715,0.07370517928286852
4272.0,0.10030090270812436,0.40120361083249745,0.4984954864593782,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7224999999999999,0.08249496981891348
4276.0,0.0990990990990991,0.40140140140140135,0.4994994994994995,0.0,0.0,0.0,0.0,0.0,0.0,0.25252525252525254,0.7231920199501247,0.0721442885771543
4280.0,0.10010010010010009,0.40040040040040037,0.4994994994994995,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.7875,0.07014028056112225
4284.0,0.099,0.40099999999999997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.32323232323232326,0.8254364089775561,0.078
4288.0,0.1,0.40099999999999997,0.49899999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8229426433915212,0.07615230460921844
4292.0,0.10110110110110111,0.4004004004004005,0.49849849849849853,0.0,0.0,0.0,0.0,0.0,0.0,0.3465346534653465,0.8499999999999999,0.06224899598393575
4296.0,0.09919839679358716,0.4008016032064128,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.31313131313131315,0.8274999999999999,0.040080160320641274
4300.0,0.10010010010010009,0.40040040040040037,0.4994994994994995,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.7999999999999999,0.022044088176352703
4304.0,0.09929789368104314,0.4012036108324975,0.4994984954864594,0.0,0.0,0.0,0.0,0.0,0.0,0.29292929292929293,0.8224999999999999,0.020080321285140562
4308.0,0.09959758551307846,0.39939637826961766,0.5010060362173038,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.8161209068010075,0.014056224899598393
